keyword_country,keyword_raw,keyword,kw_match,match_mode,regex_pattern,stance_original,stance_primary,context
Tajikistan,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Tajikistan,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Tajikistan,#ЯБоюсьМужчин,#ЯБоюсьМужчин,ябоюсьмужчин,substr,,Support / Adjacent,Support,"Russian feminist hashtag against male violence/femicide, reported alongside #MeToo-adjacent campaigns. Translation/Gloss: I fear men."
Tajikistan,#ЯНеБоюсьСказать,#ЯНеБоюсьСказать,янебоюсьсказать,substr,,Support / Adjacent,Support,Russian-language version of the Ukraine/Russia anti-sexual-violence flashmob precursor to #MeToo. Translation/Gloss: I am not afraid to say.
Tajikistan,#ЯТоже,#ЯТоже,ятоже,substr,,Support / Translation,Support,Russian #MeToo equivalent/search term. Translation/Gloss: Me too.
Tajikistan,#من_هم,#من_هم,من_هم,substr,,Support / Translation,Support,Persian/Dari equivalent of #MeToo. Translation/Gloss: Me too.
Tajikistan,сексуальные домогательства,сексуальные домогательства,сексуальные домогательства,substr,,Support / Search Term,Support,Russian publication/search keyword. Translation/Gloss: sexual harassment.
Tajikistan,таҷовуз / generic Russian tags,таҷовуз,таҷовуз,substr,,Support / Generic Term,Support,No documented movement.
Tajikistan,таҷовуз / generic Russian tags,generic Russian tags,generic russian tags,word,\bgeneric\ russian\ tags\b,Support / Generic Term,Support,No documented movement.
Tajikistan,آزار_جنسی,آزار_جنسی,آزار_جنسی,substr,,Support / Search Term,Support,Persian/Dari publication/search keyword. Translation/Gloss: sexual harassment/sexual abuse.
Tanzania,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Tanzania,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Tanzania,ukatili dhidi ya wanawake,ukatili dhidi ya wanawake,ukatili dhidi ya wanawake,word,\bukatili\ dhidi\ ya\ wanawake\b,Support / Search Term,Support,Swahili search keyword. Translation/Gloss: violence against women.
Tanzania,unyanyasaji wa kijinsia,unyanyasaji wa kijinsia,unyanyasaji wa kijinsia,word,\bunyanyasaji\ wa\ kijinsia\b,Support / Search Term,Support,Swahili search keyword used across East/Central African contexts. Translation/Gloss: gender/sexual harassment.
Tanzania,unyanyasaji wa kingono,unyanyasaji wa kingono,unyanyasaji wa kingono,word,\bunyanyasaji\ wa\ kingono\b,Support / Generic Term,Support,No documented national wave.
Thailand,#DontTellMeHowToDress,#DontTellMeHowToDress,donttellmehowtodress,word,\bdonttellmehowtodress\b,Support,Support,2018: model/actress Cindy Sirinya Bishop's campaign after officials advised women not to dress 'sexy' at Songkran; exhibition of survivors' clothes. Thai MeToo otherwise muted by defamation law.
Thailand,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Thailand,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Thailand,#TellMenToRespect,#TellMenToRespect,tellmentorespect,word,\btellmentorespect\b,Support / Solidarity,Support,Thai/Thailand-linked anti-victim-blaming hashtag paired with #DontTellMeHowToDress. Translation/Gloss: Tell men to respect.
Thailand,#ThaiConsent,#ThaiConsent,thaiconsent,word,\bthaiconsent\b,Support / Adjacent,Support,Thailand: consent education platform where survivors shared rape/coercion experiences anonymously. Translation/Gloss: Thai Consent.
Thailand,การคุกคามทางเพศ,การคุกคามทางเพศ,การคุกคามทางเพศ,substr,,Support / Search Term,Support,Thai publication/search keyword. Translation/Gloss: sexual harassment.
Thailand,คุกคามทางเพศ,คุกคามทางเพศ,คุกคามทางเพศ,substr,,Support / Generic Term,Support,'Sexual harassment' - recall term.
The Gambia,#BelieveWomen,#BelieveWomen,believewomen,word,\bbelievewomen\b,Support / Solidarity,Support,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.
The Gambia,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
The Gambia,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
The Gambia,#TimesUp,#TimesUp,timesup,word,\btimesup\b,Support / Solidarity,Support,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.
The Gambia,sexual harassment,sexual harassment,sexual harassment,word,\bsexual\ harassment\b,Support / Search Term,Support,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.
The Gambia,violence against women,violence against women,violence against women,word,\bviolence\ against\ women\b,Support / Search Term,Support,English search keyword for adjacent #MeToo and gender-based violence coverage. Translation/Gloss: violence against women.
The Gambia,#IAmToufah,#IAmToufah,iamtoufah,word,\biamtoufah\b,Support,Support,June 2019: Fatou 'Toufah' Jallow publicly accused ex-president Yahya Jammeh of rape; testified before the TRRC - the Gambian MeToo.
Timor-Leste,#ChegaDeFiuFiu,#ChegaDeFiuFiu,chegadefiufiu,word,\bchegadefiufiu\b,Support / Adjacent,Support,Brazil-origin anti-street-harassment campaign; relevant for Portuguese-language searches. Translation/Gloss: Enough with catcalling.
Timor-Leste,#EuTambém,#EuTambém,eutambém,substr,,Support / Translation,Support,Portuguese equivalent of #MeToo. Translation/Gloss: Me too.
Timor-Leste,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Timor-Leste,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Timor-Leste,#PrimeiroAssédio,#PrimeiroAssédio,primeiroassédio,substr,,Support / Adjacent,Support,Brazil-origin hashtag where women shared first harassment experiences. Translation/Gloss: First harassment.
Timor-Leste,assédio sexual,assédio sexual,assédio sexual,substr,,Support / Search Term,Support,Portuguese publication/search keyword. Translation/Gloss: sexual harassment.
Timor-Leste,asédiu seksuál,asédiu seksuál,asédiu seksuál,substr,,Support / Generic Term,Support,No documented movement.
Togo,#BalanceTonPorc,#BalanceTonPorc,balancetonporc,word,\bbalancetonporc\b,Support / Adjacent,Support,French #MeToo-era hashtag for naming or denouncing perpetrators; also provoked public backlash debates. Translation/Gloss: Expose/denounce your pig.
Togo,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Togo,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Togo,#MoiAussi,#MoiAussi,moiaussi,word,\bmoiaussi\b,Support / Translation,Support,"French-language equivalent of #MeToo, documented in Canada/Francophone coverage. Translation/Gloss: Me too."
Togo,#NousToutes,#NousToutes,noustoutes,word,\bnoustoutes\b,Support / Adjacent,Support,French feminist collective/hashtag after #MeToo and #BalanceTonPorc focused on violence against women. Translation/Gloss: All of us women.
Togo,harcèlement sexuel,harcèlement sexuel,harcèlement sexuel,substr,,Support / Search Term,Support,French publication/search keyword. Translation/Gloss: sexual harassment.
Tokelau,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Tokelau,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Tonga,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Tonga,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Trinidad and Tobago,#BelieveWomen,#BelieveWomen,believewomen,word,\bbelievewomen\b,Support / Solidarity,Support,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.
Trinidad and Tobago,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Trinidad and Tobago,#LifeInLeggings,#LifeInLeggings,lifeinleggings,word,\blifeinleggings\b,Support,Support,Regional tag used in T&T.
Trinidad and Tobago,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Trinidad and Tobago,#TimesUp,#TimesUp,timesup,word,\btimesup\b,Support / Solidarity,Support,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.
Trinidad and Tobago,Andrea Bharatt,Andrea Bharatt,andrea bharatt,word,\bandrea\ bharatt\b,Support / Outrage Case,Support,"Feb 2021: kidnapping/murder of Andrea Bharatt (after Ashanti Riley, Dec 2020) triggered mass vigils and candlelight protests over violence against women."
Trinidad and Tobago,sexual harassment,sexual harassment,sexual harassment,word,\bsexual\ harassment\b,Support / Search Term,Support,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.
Trinidad and Tobago,violence against women,violence against women,violence against women,word,\bviolence\ against\ women\b,Support / Search Term,Support,English search keyword for adjacent #MeToo and gender-based violence coverage. Translation/Gloss: violence against women.
Tunisia,#EnaZeda,#EnaZeda,enazeda,word,\benazeda\b,Support,Support,"'Me too' in Tunisian Arabic, Oct 2019, after a photo showed MP-elect Zouheir Makhlouf exposing himself near a school; Aswat Nissa's Facebook group collected thousands of testimonies."
Tunisia,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Tunisia,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Tunisia,#MosqueMeToo,#MosqueMeToo,mosquemetoo,word,\bmosquemetoo\b,Support / Adjacent,Support,"Hashtag for Muslim women's accounts of harassment/abuse during Hajj, in mosques, or in religious spaces. Translation/Gloss: MeToo in mosque/Hajj contexts."
Tunisia,#أنا_أيضا,#أنا_أيضا,أنا_أيضا,substr,,Support / Translation,Support,Formal Arabic equivalent of #MeToo. Translation/Gloss: Me too / I also.
Tunisia,#أنا_كمان,#أنا_كمان,أنا_كمان,substr,,Support / Translation,Support,Arabic #MeToo counterpart used across Arabic-speaking social media. Translation/Gloss: Me too.
Tunisia,التحرش_الجنسي,التحرش_الجنسي,التحرش_الجنسي,substr,,Support / Search Term,Support,Arabic publication/search keyword. Translation/Gloss: sexual harassment.
Tunisia,العنف_ضد_المرأة,العنف_ضد_المرأة,العنف_ضد_المرأة,substr,,Support / Search Term,Support,Arabic publication/search keyword. Translation/Gloss: violence against women.
Türkiye,#SenDeAnlat,#SenDeAnlat,sendeanlat,word,\bsendeanlat\b,Support,Support,"'You tell (your story) too', Feb 2015, after the murder of Özgecan Aslan - massive precursor wave."
Türkiye,#UykularınızKaçsın,#UykularınızKaçsın,uykularınızkaçsın,substr,,Support,Support,"'May you lose sleep', Dec 2020: Turkish literary MeToo (allegations against writers incl. Hasan Ali Toptaş)."
Türkiye,#susmabitsin,#susmabitsin,susmabitsin,word,\bsusmabitsin\b,Support,Support,'Speak up so it ends' - 2018 film/TV industry platform.
